FDC_FDP,Type,Description,Parent Site,City,House No,Floor No,Street Type,Street Name,Section,Building,Postcode,State,Country,Latitude,Longitude,Site Inst ID,Status,Google Maps Link,Source File,Duplicate Source Files,Source_File
RNU_C036M_DP0011,DP,DP,RNU,RANAU,,,JALAN,LIPASU,KAMPUNG KIBBAS,,89650.0,SABAH,MALAYSIA,5.977079186,116.6309058,10366119,In Service,,,,
RNU_C036M_DP0012,DP,DP,RNU,RANAU,,,JALAN,PAKA 1,KAMPUNG PAKA,,89308.0,SABAH,MALAYSIA,5.957868418,116.6399479,10632483,In Service,,,,
RNU_C036M_DP0013,DP,DP,RNU,RANAU,,,JALAN,PAKA 1,KAMPUNG PAKA,,89308.0,SABAH,MALAYSIA,5.956897633,116.6397073,10632484,In Service,,,,
RNU_C036M_DP0014,DP,DP,RNU,RANAU,,,JALAN,PAKA 1,KAMPUNG PAKA,,89308.0,SABAH,MALAYSIA,5.958508451,116.6379758,10632381,In Service,,,,
RNU_C036M_DP0015,DP,DP,RNU,RANAU,,,JALAN,TAMBALANG,KAMPUNG TAMBALANG,,89300.0,SABAH,MALAYSIA,5.966130313,116.6310361,10765644,In Service,,,,
RNU_C036M_DP001A,FTB,DP,RNU,RANAU,,,JALAN,LIPASU,KAMPUNG LIPOSU,,89650.0,SABAH,MALAYSIA,,,8240873,In Service,,,,
RNU_C036M_DP002A,FTB,DP,RNU,RANAU,,,JALAN,LIPASU,KAMPUNG LIPOSU,,89650.0,SABAH,MALAYSIA,,,8240874,In Service,,,,
RNU_C036M_DP003A,FTB,DP,RNU,RANAU,,,JALAN,LIPASU,KAMPUNG LIPOSU,,89650.0,SABAH,MALAYSIA,,,8241256,In Service,,,,
RNU_C036M_DP004A,FTB,DP,RNU,RANAU,,,JALAN,LIPASU,KAMPUNG LIPOSU,,89650.0,SABAH,MALAYSIA,,,8241257,In Service,,,,
RNU_C036M_DP004B,FTB,,RNU,,,,,,,,,,,5.975613309,116.631614,10573280,In Service,,,,
RNU_C036M_DP005A,FTB,DP,RNU,RANAU,,,JALAN,LIPASU,KAMPUNG LIPOSU,,89650.0,SABAH,MALAYSIA,5.977807836,116.6273788,8545259,In Service,,,,
RNU_C036M_DP005B,FTB,DP,RNU,RANAU,,,JALAN,LIPASU,KAMPUNG KIBBAS,,89650.0,SABAH,MALAYSIA,5.977550075,116.6259168,8545260,In Service,,,,
RNU_C036M_DP005C,FTB,DP,RNU,RANAU,,,JALAN,LIPASU,KAMPUNG LIPOSU,,89650.0,SABAH,MALAYSIA,5.97808982,116.6261985,8545684,In Service,,,,
RNU_C036M_DP006A,FTB,DP,RNU,RANAU,,,JALAN,LIPASU,KAMPUNG LIPOSU,,89650.0,SABAH,MALAYSIA,5.97646992,116.6276468,8545258,In Service,,,,
RNU_C036M_DP009A,FTB,,RNU,RANAU,,,JALAN,JALAN,,,89650.0,SABAH,MALAYSIA,5.960644,116.632339,10122158,In Service,,,,
RNU_C036M_DP011A,FTB,,RNU,RANAU,,,JALAN,LIPASU,KAMPUNG KIBBAS,,89650.0,SABAH,MALAYSIA,5.9772,116.626501,11107453,In Service,,,,
RNU_C036M_DP014A,FTB,DP,RNU,RANAU,,,JALAN,PAKA 1,KAMPUNG PAKA,,89308.0,SABAH,MALAYSIA,5.957491553,116.6390494,10632485,In Service,,,,
RNU_C038M,FDC,DP,RNU,RANAU,,,JALAN,KOMPLEKS SUKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.992253098,116.6863155,9047021,In Service,,,,
RNU_C038M_DP0001,DP,DP,RNU,RANAU,,,JALAN,KOMPLEKS SUKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.990560589,116.6821857,9046855,In Service,,,,
RNU_C038M_DP0002,DP,DP,RNU,RANAU,,,JALAN,KOMPLEKS SUKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.99196511,116.6828426,9046856,In Service,,,,
RNU_C038M_DP0003,DP,DP,RNU,RANAU,,,JALAN,KOMPLEKS SUKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.993339029,116.6825021,9046857,In Service,,,,
RNU_C038M_DP0004,DP,DP,RNU,RANAU,,,JALAN,KOMPLEKS SUKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.990557675,116.6821256,10303666,In Service,,,,
RNU_C039M,FDC,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG TAMBIAU,,89300.0,SABAH,MALAYSIA,5.922281749,116.6215923,9591782,In Service,,,,
RNU_C039M_DP0001,DP,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG TAMBIAU,,89300.0,SABAH,MALAYSIA,5.923339795,116.620656,9591783,In Service,,,,
RNU_C039M_DP0002,DP,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG TAMBIAU,,89300.0,SABAH,MALAYSIA,5.921890024,116.6207584,9591736,In Service,,,,
RNU_C039M_DP0003,DP,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG TAMBIAU,,89300.0,SABAH,MALAYSIA,5.920917554,116.6230134,9591785,In Service,,,,
RNU_C039M_DP0004,DP,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG TAMBIAU,,89300.0,SABAH,MALAYSIA,5.921540768,116.6231706,9591786,In Service,,,,
RNU_C039M_DP0005,DP,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG TAMBIAU,,89300.0,SABAH,MALAYSIA,5.922735988,116.6216442,9591737,In Service,,,,
RNU_C039M_DP0006,DP,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,RANAU,,89300.0,SABAH,MALAYSIA,5.913456023,116.6119816,11336086,In Service,,,,
RNU_C039M_DP0007,DP,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,RANAU,,89300.0,SABAH,MALAYSIA,5.91193466,116.6089094,11336087,In Service,,,,
RNU_C039M_DP002A,FTB,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG TAMBIAU,,89300.0,SABAH,MALAYSIA,5.922688156,116.6197936,9591738,In Service,,,,
RNU_C039M_DP004A,FTB,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG TAMBIAU,,89300.0,SABAH,MALAYSIA,5.921991947,116.6241692,9591739,In Service,,,,
RNU_C039M_DP006A,FTB,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,RANAU,,89300.0,SABAH,MALAYSIA,5.910142167,116.6128365,11336088,In Service,,,,
RNU_C039M_DP006B,FTB,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,RANAU,,89300.0,SABAH,MALAYSIA,5.908729146,116.6135219,11336089,In Service,,,,
RNU_C039M_DP007A,FTB,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,RANAU,,89300.0,SABAH,MALAYSIA,5.91545528,116.6079213,11336090,In Service,,,,
RNU_C040M,FDC,DP,RNU,RANAU,,,JALAN,TOGOP PORING,KAMPUNG KINARATUAN,,89300.0,SABAH,MALAYSIA,6.061796841,116.7728528,11378529,In Service,,,,
RNU_C040M_DP0001,DP,DP,RNU,RANAU,RMH NO 99238869,,JALAN,TOGOP PORING,KAMPUNG PERANCANGAN,,89300.0,SABAH,MALAYSIA,6.069361569,116.7993716,11378530,In Service,,,,
RNU_C040M_DP0002,DP,DP,RNU,RANAU,RMH NO 98798965,,JALAN,TOGOP PORING,KAMPUNG PERANCANGAN,,89300.0,SABAH,MALAYSIA,6.069719109,116.797561,11378531,In Service,,,,
RNU_C040M_DP0003,DP,DP,RNU,RANAU,RMH NO 97853572,,JALAN,TOGOP PORING,KAMPUNG PERANCANGAN,,89300.0,SABAH,MALAYSIA,6.068125193,116.7978273,11378532,In Service,,,,
RNU_C040M_DP0004,DP,DP,RNU,RANAU,RMH NO 99136131,,JALAN,TOGOP PORING,KAMPUNG PERANCANGAN,,89300.0,SABAH,MALAYSIA,6.068231802,116.7946572,11378533,In Service,,,,
RNU_C040M_DP0005,DP,DP,RNU,RANAU,,,JALAN,TOGOP PORING,RANAU,,89300.0,SABAH,MALAYSIA,6.067439396,116.7775882,11388672,In Service,,,,
RNU_C040M_DP0006,DP,DP,RNU,RANAU,,,JALAN,TOGOP PORING,RANAU,,89300.0,SABAH,MALAYSIA,6.064292218,116.7759458,11388673,In Service,,,,
RNU_C040M_DP0007,DP,DP,RNU,RANAU,,,JALAN,TOGOP PORING,RANAU,,89300.0,SABAH,MALAYSIA,6.062500883,116.7743772,11388674,In Service,,,,
RNU_C040M_DP001A,FTB,DP,RNU,RANAU,RMH NO 99225668,,JALAN,TOGOP PORING,KAMPUNG PERANCANGAN,,89300.0,SABAH,MALAYSIA,6.075446764,116.7939282,11378534,In Service,,,,
RNU_C040M_DP001B,FTB,DP,RNU,RANAU,RMH NO 99147809,,JALAN,TOGOP PORING,KAMPUNG PERANCANGAN,,89300.0,SABAH,MALAYSIA,6.072224914,116.8008036,11378535,In Service,,,,
RNU_C040M_DP002A,FTB,DP,RNU,RANAU,RMH NO 97795688,,JALAN,TOGOP PORING,KAMPUNG PERANCANGAN,,89300.0,SABAH,MALAYSIA,6.069189141,116.7986675,11378536,In Service,,,,
RNU_C040M_DP005A,FTB,DP,RNU,RANAU,,,JALAN,TOGOP PORING,RANAU,,89300.0,SABAH,MALAYSIA,6.069932446,116.7801005,11388675,In Service,,,,
RNU_C040M_DP006A,FTB,DP,RNU,RANAU,,,JALAN,TOGOP PORING,RANAU,,89300.0,SABAH,MALAYSIA,6.068552382,116.7726413,11388685,In Service,,,,
RNU_C041M,FDC,DP,RNU,RANAU,,,JALAN,TAMPARULI-RANAU,KG LONGUT BARU,,89308.0,SABAH,MALAYSIA,5.942867489,116.6538079,11334671,In Service,,,,
RNU_C041M_DP0001,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG LONGUT BARU,KAMPUNG LONGUT BARU,,89300.0,SABAH,MALAYSIA,5.940776299,116.6587715,11334672,In Service,,,,
RNU_C041M_DP0002,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG LONGUT BARU,KAMPUNG LONGUT BARU,,89300.0,SABAH,MALAYSIA,5.94045379,116.6573255,11334673,In Service,,,,
RNU_C041M_DP0003,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG LONGUT BARU,KAMPUNG LONGUT BARU,,89300.0,SABAH,MALAYSIA,5.94198385,116.6569919,11334685,In Service,,,,
RNU_C041M_DP0004,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG LONGUT BARU,KAMPUNG LONGUT BARU,,89300.0,SABAH,MALAYSIA,5.941378642,116.656325,11334675,In Service,,,,
RNU_C042M,FDC,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,KAMPUNG PAKA 2,,89300.0,SABAH,MALAYSIA,5.945454298,116.6658341,11376297,In Service,,,,
RNU_C042M_DP0001,DP,DP,RNU,RANAU,,,JALAN,KIABURI,KAMPUNG KIABURI,,89300.0,SABAH,MALAYSIA,5.944130156,116.6686729,11376294,In Service,,,,
RNU_C042M_DP0002,DP,DP,RNU,RANAU,,,JALAN,KIABURI,KAMPUNG KIABURI,,89300.0,SABAH,MALAYSIA,5.944740808,116.6676301,11376295,In Service,,,,
RNU_C001,FDC,DP,RNU,RANAU,,,JALAN,KEMBAR PEKAN,PEKAN RANAU,,89308.0,SABAH,MALAYSIA,5.951781682,116.6636414,5236211,In Service,,,,
RNU_C001_DP0001,DP,DP,RNU,RANAU,DEPAN LOT 5,,JALAN,PEKAN,PEKAN RANAU,BLOK D,89308.0,SABAH,MALAYSIA,5.953174297,116.6632003,5236323,In Service,,,,
RNU_C001_DP0002,DP,DP,RNU,RANAU,DEPAN LOT 6,,JALAN,PEKAN,PEKAN RANAU,BLOK C,89308.0,SABAH,MALAYSIA,5.953246903,116.6638515,5236335,In Service,,,,
RNU_C001_DP0003,DP,DP,RNU,RANAU,DEPAN LOT 5,,JALAN,TAMAN,PEKAN RANAU,BLOK A,89308.0,SABAH,MALAYSIA,5.95364702,116.6652316,5236342,In Service,,,,
RNU_C001_DP0004,DP,DP,RNU,RANAU,DEPAN KEDAI ONE STOP,,JALAN,LINTAS,PEKAN RANAU,RANAU PLAZA,89308.0,SABAH,MALAYSIA,5.953227804,116.6659183,5236344,In Service,,,,
RNU_C001_DP0005,DP,DP,RNU,RANAU,SEBELAH LOT 31,,LORONG,KIBARAMBANG,PEKAN RANAU,BLOCK D,89308.0,SABAH,MALAYSIA,5.953224485,116.6623974,5236347,In Service,,,,
RNU_C001_DP0006,DP,DP,RNU,RANAU,DEPAN LOT 4,,LORONG,KIBARAMBANG,PEKAN RANAU,BLOCK T,89308.0,SABAH,MALAYSIA,5.952434295,116.6626328,5236356,In Service,,,,
RNU_C001_DP0007,DP,DP,RNU,RANAU,ANTARA LOT 10-11,,LORONG,KIBARAMBANG,PEKAN RANAU,WISMA TAIKONG,89308.0,SABAH,MALAYSIA,5.951839282,116.6628931,5236409,In Service,,,,
RNU_C001_DP0008,DP,DP,RNU,RANAU,DEPAN LOT 2,,JALAN,KIBARAMBANG,PEKAN RANAU,BLOCK I,89308.0,SABAH,MALAYSIA,5.952304162,116.66342,5236465,In Service,,,,
RNU_C001_DP0009,DP,DP,RNU,RANAU,DEPAN LOT 1,,JALAN,TAMAN,PEKAN RANAU,BLOCK N,89308.0,SABAH,MALAYSIA,5.952085426,116.664378,5236480,In Service,,,,
RNU_C001_DP0010,DP,DP,RNU,RANAU,DEPAN LOT 3,,JALAN,KEMBAR PEKAN,PEKAN RANAU,BLOCK O,89308.0,SABAH,MALAYSIA,5.951854968,116.6640151,5236487,In Service,,,,
RNU_C001_DP0011,DP,DP,RNU,RANAU,DEPAN LODGE 37,-,JALAN,TAMPARULI RANAU,PEKAN RANAU,,89308.0,SABAH,MALAYSIA,5.950477665,116.6599016,5273609,In Service,,,,
RNU_C001_DP0012,DP,DP,RNU,RANAU,ATAS TIANG HADAPAN SK ST BENEDICT,-,JALAN,TUN HUSSIEN ONN,PEKAN RANAU,,89308.0,SABAH,MALAYSIA,5.95419413,116.661928,5273610,In Service,,,,
RNU_C001_DP0013,DP,DP,RNU,RANAU,ATAS TIANG HADAPAN SMK MAT SALLEH,-,JALAN,SMK MAT SALLEH,PEKAN RANAU,,89308.0,SABAH,MALAYSIA,5.950961237,116.6703919,5339202,In Service,,,,
RNU_C001_DP0014,DP,DP,RNU,RANAU,HADAPAN PEJABAT PKG,,JALAN,PENDIDIKAN,PEKAN RANAU,,89308.0,SABAH,MALAYSIA,5.953129015,116.6687231,5339222,In Service,,,,
RNU_C001_DP0015,DP,DP,RNU,RANAU,LOT 5,1,JALAN,MASJID,WISMA KDCA,BLOK D,89308.0,SABAH,MALAYSIA,5.949350572,116.6653187,5370300,In Service,,,,
RNU_C001_DP0016,DP,DP,RNU,RANAU,LOT 6,1,JALAN,MASJID,WISMA KDCA,BLOK C,89308.0,SABAH,MALAYSIA,5.949587978,116.6647828,5370301,In Service,,,,
RNU_C001_DP0017,DP,DP,RNU,RANAU,LOT 4,1,JALAN,MASJID,WISMA KDCA,BLOK A,89308.0,SABAH,MALAYSIA,5.950086507,116.6640214,5370304,In Service,,,,
RNU_C001_DP0018,DP,DP,RNU,RANAU,LOT 3,1,JALAN,MASJID,WISMA KDCA,BLOK B,89308.0,SABAH,MALAYSIA,5.949934458,116.6642402,5370305,In Service,,,,
RNU_C001_DP0019,DP,DP,RNU,RANAU,DEPAN LOT 1,SAMA BOX DP0009,JALAN,TAMAN,PEKAN RANAU,BLOCK N,89308.0,SABAH,MALAYSIA,5.95203717,116.6643906,5442949,In Service,,,,
RNU_C001_DP0020,DP,DP,RNU,RANAU,,,JALAN,MUHIBBAH,RANAU,PEJABAT DAERAH RANAU,89308.0,SABAH,MALAYSIA,5.951099498,116.6629745,6555471,In Service,,,,
RNU_C001_DP0021,DP,DP,RNU,RANAU,,,LORONG,KIBARAMBANG,PEKAN RANAU,BLOCK G,89308.0,SABAH,MALAYSIA,5.952884567,116.6629105,6570364,In Service,,,,
RNU_C001_DP0022,DP,DP,RNU,RANAU,DEPAN LOT 4,,LORONG,KIBARAMBANG,PEKAN RANAU,BLOCK T,89308.0,SABAH,MALAYSIA,5.952498079,116.6627332,6570372,In Service,,,,
RNU_C001_DP0023,DP,DP,RNU,RANAU,,,LORONG,KIBARAMBANG,PEKAN RANAU,BLOCK F,89308.0,SABAH,MALAYSIA,5.953310632,116.6625907,6570443,In Service,,,,
RNU_C001_DP0024,DP,DP,RNU,RANAU,,,LORONG,KIBARAMBANG,PEKAN RANAU,BLOCK A,89308.0,SABAH,MALAYSIA,5.951671544,116.663184,6570519,In Service,,,,
RNU_C001_DP0025,DP,DP,RNU,RANAU,,,LORONG,KIBARAMBANG,PEKAN RANAU,WISMA TAIKONG,89308.0,SABAH,MALAYSIA,5.951830596,116.6629572,6570535,In Service,,,,
RNU_C001_DP0026,DP,DP,RNU,RANAU,DEPAN LOT C4,,LORONG,KIBARAMBANG,PEKAN RANAU,BLOCK C,89308.0,SABAH,MALAYSIA,5.952187609,116.6629959,6570559,In Service,,,,
RNU_C001_DP0027,DP,DP,RNU,RANAU,,,JALAN,TAMAN,PEKAN RANAU,BLOCK L,89308.0,SABAH,MALAYSIA,5.952913857,116.6648194,6570578,In Service,,,,
RNU_C001_DP0028,DP,DP,RNU,RANAU,,,JALAN,TAMAN,PEKAN RANAU,BLOCK K,89308.0,SABAH,MALAYSIA,5.952792824,116.664514,6570611,In Service,,,,
RNU_C001_DP0029,DP,DP,RNU,RANAU,DEPAN LOT 6,,JALAN,TAMAN,PEKAN RANAU,BLOCK M,89308.0,SABAH,MALAYSIA,5.952243427,116.6646265,6570631,In Service,,,,
RNU_C001_DP0030,DP,DP,RNU,RANAU,,,JALAN,PERSIARAN,PEKAN RANAU,PUSAT KHIDMAT MASY ADUN N30 KARANAAN,89308.0,SABAH,MALAYSIA,5.952669629,116.6642822,6570658,In Service,,,,
RNU_C001_DP0031,DP,DP,RNU,RANAU,DEPAN LOT 3,,JALAN,PERSIARAN,PEKAN RANAU,BLOCK J,89308.0,SABAH,MALAYSIA,5.952635349,116.6638249,6570667,In Service,,,,
RNU_C001_DP0032,DP,DP,RNU,RANAU,DEPAN LOT 2,,JALAN,KIBARAMBANG,PEKAN RANAU,BLOCK I,89308.0,SABAH,MALAYSIA,5.95241484,116.6634367,6570675,In Service,,,,
RNU_C001_DP0033,DP,DP,RNU,RANAU,DEPAN LOT 3,,JALAN,KEMBAR PEKAN,PEKAN RANAU,BLOCK O,89308.0,SABAH,MALAYSIA,5.951956411,116.6640593,6570693,In Service,,,,
RNU_C001_DP0034,DP,DP,RNU,RANAU,,,JALAN,MASJID,PEKAN RANAU,MAJLIS DAERAH,89308.0,SABAH,MALAYSIA,5.951119214,116.6638052,6570704,In Service,,,,
RNU_C001_DP0035,DP,DP,RNU,RANAU,,,JALAN,SEKOLAH AGAMA RANAU,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.942530932,116.6596556,7285622,In Service,,,,
RNU_C001_DP0036,DP,DP,RNU,RANAU,,,JALAN,SEKOLAH AGAMA RANAU,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.94280965,116.6591149,7285628,In Service,,,,
RNU_C001_DP0037,DP,DP,RNU,RANAU,,,JALAN,SEKOLAH AGAMA RANAU,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.942295452,116.6591512,7285629,In Service,,,,
RNU_C001_DP0038,DP,DP,RNU,RANAU,,,JALAN,SEKOLAH AGAMA RANAU,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.943505967,116.6590771,7285633,In Service,,,,
RNU_C001_DP0039,DP,DP,RNU,RANAU,,,JALAN,SEKOLAH AGAMA RANAU,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.948357374,116.6601647,7285640,In Service,,,,
RNU_C001_DP003A,FTB,DP,RNU,RANAU,DEPAN LOT 6,,JALAN,TAMAN,PEKAN RANAU,BLOK B,89308.0,SABAH,MALAYSIA,5.953565403,116.6646593,5236343,In Service,,,,
RNU_C001_DP0040,DP,DP,RNU,RANAU,,,JALAN,TAMPARULI RANAU,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.948113462,116.6587252,7285656,In Service,,,,
RNU_C001_DP0041,DP,DP,RNU,RANAU,,,JALAN,TAMPARULI RANAU,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.948325242,116.6588998,7285660,In Service,,,,
RNU_C001_DP0042,DP,DP,RNU,RANAU,,,JALAN,TAMPARULI RANAU,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.950127858,116.6603938,7285664,In Service,,,,
RNU_C001_DP0043,DP,DP,RNU,RANAU,,,JALAN,TAMPARULI RANAU,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.949738289,116.6595935,7285665,In Service,,,,
RNU_C001_DP0044,DP,DP,RNU,RANAU,,,JALAN,TAMPARULI RANAU,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.950554276,116.6599201,7285669,In Service,,,,
RNU_C001_DP0045,DP,DP,RNU,RANAU,,,JALAN,TAMPARULI RANAU,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.952456305,116.6605974,7285672,In Service,,,,
RNU_C001_DP0046,DP,DP,RNU,RANAU,,,JALAN,BALAI POLIS,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.952014655,116.6621014,7285711,In Service,,,,
RNU_C001_DP0047,DP,DP,RNU,RANAU,,,JALAN,BALAI POLIS,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.952220598,116.6620769,7285715,In Service,,,,
RNU_C001_DP0048,DP,DP,RNU,RANAU,,,JALAN,BALAI POLIS,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.952516693,116.6620323,7285732,In Service,,,,
RNU_C001_DP0049,DP,DP,RNU,RANAU,,,JALAN,BALAI POLIS,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.952040879,116.6610841,7285740,In Service,,,,
RNU_C001_DP004A,FTB,DP,RNU,RANAU,DEPAN LOT 4,,JALAN,LINTAS,PEKAN RANAU,RANAU PLAZA,89308.0,SABAH,MALAYSIA,5.953125759,116.6655932,5236346,In Service,,,,
RNU_C001_DP0050,DP,DP,RNU,RANAU,,,JALAN,BALAI POLIS,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.951986262,116.661423,7285741,In Service,,,,
RNU_C001_DP0051,DP,DP,RNU,RANAU,,,JALAN,BALAI POLIS,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.951978156,116.6617248,7285742,In Service,,,,
RNU_C001_DP0052,DP,DP,RNU,RANAU,,,JALAN,BALAI POLIS,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.952326723,116.661728,7285743,In Service,,,,
RNU_C001_DP0053,DP,DP,RNU,RANAU,,,JALAN,BALAI POLIS,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.953233752,116.6615776,7285746,In Service,,,,
RNU_C001_DP0054,DP,DP,RNU,RANAU,,,JALAN,LINTAS,PEKAN RANAU,,89308.0,SABAH,MALAYSIA,5.952205114,116.6654543,7285766,In Service,,,,
RNU_C001_DP0055,DP,DP,RNU,RANAU,,,JALAN,KIBARAMBANG,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.953306889,116.6658828,7285799,In Service,,,,
RNU_C001_DP0056,DP,DP,RNU,RANAU,,,JALAN,RANAU SANDAKAN,RANAU,,89300.0,SABAH,MALAYSIA,5.954516356,116.6659974,7285815,In Service,,,,
RNU_C001_DP0057,DP,DP,RNU,RANAU,,,JALAN,KIBARAMBANG,RANAU,,89308.0,SABAH,MALAYSIA,5.953218845,116.6632845,7285824,In Service,,,,
RNU_C001_DP0058,DP,DP,RNU,RANAU,,,JALAN,PERSIARAN,RANAU,,89300.0,SABAH,MALAYSIA,5.953243215,116.663768,7285830,In Service,,,,
RNU_C001_DP0059,DP,DP,RNU,RANAU,,,JALAN,TAMAN,RANAU,,89300.0,SABAH,MALAYSIA,5.953370792,116.6647961,7285840,In Service,,,,
RNU_C001_DP005A,FTB,DP,RNU,RANAU,DEPAN LOT 4,,LORONG,KIBARAMBANG,PEKAN RANAU,BLOCK E,89308.0,SABAH,MALAYSIA,5.953476376,116.662847,5236349,In Service,,,,
RNU_C001_DP005B,FTB,DP,RNU,RANAU,ATAS TIANG BELAKANG PETRON,,LORONG,KIBARAMBANG,PEKAN RANAU,,89308.0,SABAH,MALAYSIA,5.953709729,116.6626884,5236350,In Service,,,,
RNU_C001_DP0060,DP,DP,RNU,RANAU,,,JALAN,TAMAN,RANAU,,89300.0,SABAH,MALAYSIA,5.953736284,116.6647208,7285842,In Service,,,,
RNU_C001_DP0061,DP,DP,RNU,RANAU,,,JALAN,TAMAN,RANAU,,89300.0,SABAH,MALAYSIA,5.953552693,116.6651405,7285843,In Service,,,,
RNU_C001_DP0062,DP,DP,RNU,RANAU,,,JALAN,TAMPARULI RANAU,RANAU,,89300.0,SABAH,MALAYSIA,5.953714418,116.6605719,7285852,In Service,,,,
RNU_C001_DP0063,DP,DP,RNU,RANAU,,,JALAN,KIMOLOHING,RANAU,,89300.0,SABAH,MALAYSIA,5.956826268,116.6627764,7285855,In Service,,,,
RNU_C001_DP0064,DP,DP,RNU,RANAU,,,JALAN,KIMOLOHING,RANAU,,89300.0,SABAH,MALAYSIA,5.954467602,116.6618475,7285868,In Service,,,,
RNU_C001_DP0065,DP,DP,RNU,RANAU,,,JALAN,TAMPARULI RANAU,RANAU,,89300.0,SABAH,MALAYSIA,5.954849711,116.6630866,7285871,In Service,,,,
RNU_C001_DP0066,DP,DP,RNU,RANAU,,,JALAN,TAMPARULI RANAU,RANAU,,89300.0,SABAH,MALAYSIA,5.954888269,116.6649957,7285875,In Service,,,,
RNU_C001_DP0067,DP,DP,RNU,RANAU,,G,JALAN,MUHIBBAH,RANAU,KOMPLEKS PENTADBIRAN KERAJAAN PERSEKUTUAN RANAU,89308.0,SABAH,MALAYSIA,5.951137229,116.6622135,7419159,In Service,,,,
RNU_C001_DP0068,DP,DP,RNU,RANAU,,,JALAN,KOISAAN POI 2,RANAU,,89300.0,SABAH,MALAYSIA,5.9493075,116.6654918,9946319,In Service,,,,
RNU_C001_DP006A,FTB,DP,RNU,RANAU,DEPAN LOT 4,,LORONG,KIBARAMBANG,PEKAN RANAU,BLOCK G,89308.0,SABAH,MALAYSIA,5.952762785,116.6630143,5236372,In Service,,,,
RNU_C001_DP006B,FTB,DP,RNU,RANAU,DEPAN LOT 5,,LORONG,KIBARAMBANG,PEKAN RANAU,BLOCK F,89308.0,SABAH,MALAYSIA,5.953013219,116.6625247,5236389,In Service,,,,
RNU_C001_DP007A,FTB,DP,RNU,RANAU,DEPAN LOT 18,,LORONG,KIBARAMBANG,PEKAN RANAU,BLOCK A,89308.0,SABAH,MALAYSIA,5.951937971,116.6626215,5236431,In Service,,,,
RNU_C001_DP007B,FTB,DP,RNU,RANAU,DEPAN LOT C7,,LORONG,KIBARAMBANG,PEKAN RANAU,BLOCK C,89308.0,SABAH,MALAYSIA,5.95213883,116.6628244,5236458,In Service,,,,
RNU_C001_DP008A,FTB,DP,RNU,RANAU,DEPAN LOT 6,,JALAN,PERSIARAN,PEKAN RANAU,BLOCK J,89308.0,SABAH,MALAYSIA,5.952720324,116.6637982,5236475,In Service,,,,
